temperature,rainfall,humidity,yield_apples
48.00 , 88.00 , 75.00 , 66.00
85.00 , 94.00 , 31.00 , 57.60
50.00 , 37.00 , 83.00 , 54.30
88.00 , 21.00 , 58.00 , 47.10
42.00 , 31.00 , 85.00 , 51.70
89.00 , 55.00 , 68.00 , 61.50
38.00 , 72.00 , 75.00 , 59.20
63.00 , 32.00 , 94.00 , 59.80
99.00 , 86.00 , 73.00 , 74.80
99.00 , 44.00 , 70.00 , 61.00
59.00 , 20.00 , 45.00 , 35.80
37.00 , 93.00 , 73.00 , 64.50
20.00 , 45.00 , 92.00 , 54.30
80.00 , 27.00 , 33.00 , 37.30
75.00 , 28.00 , 64.00 , 49.00
93.00 , 70.00 , 22.00 , 48.40
29.00 , 26.00 , 87.00 , 48.40
66.00 , 33.00 , 61.00 , 47.50
70.00 , 84.00 , 71.00 , 67.60
27.00 , 46.00 , 40.00 , 35.20
94.00 , 93.00 , 52.00 , 67.50
65.00 , 98.00 , 36.00 , 56.80
62.00 , 46.00 , 58.00 , 49.40
72.00 , 32.00 , 60.00 , 48.00
57.00 , 99.00 , 92.00 , 77.90
100.00 , 30.00 , 85.00 , 63.00
56.00 , 59.00 , 23.00 , 38.10
24.00 , 42.00 , 56.00 , 39.80
76.00 , 39.00 , 24.00 , 36.50
99.00 , 30.00 , 53.00 , 50.00
61.00 , 80.00 , 83.00 , 69.40
72.00 , 92.00 , 42.00 , 58.80
48.00 , 56.00 , 34.00 , 40.00
66.00 , 50.00 , 84.00 , 61.80
64.00 , 35.00 , 62.00 , 48.10
28.00 , 55.00 , 34.00 , 35.70
55.00 , 23.00 , 49.00 , 37.50
70.00 , 88.00 , 87.00 , 75.20
91.00 , 52.00 , 78.00 , 65.00
52.00 , 75.00 , 60.00 , 56.90
22.00 , 24.00 , 33.00 , 24.80
99.00 , 60.00 , 74.00 , 67.40
72.00 , 30.00 , 89.00 , 59.00
42.00 , 26.00 , 81.00 , 48.60
89.00 , 37.00 , 56.00 , 51.30
36.00 , 67.00 , 39.00 , 42.90
51.00 , 96.00 , 80.00 , 71.00
70.00 , 21.00 , 37.00 , 35.10
36.00 , 33.00 , 31.00 , 29.50
87.00 , 94.00 , 34.00 , 59.20
21.00 , 28.00 , 66.00 , 39.00
68.00 , 44.00 , 27.00 , 37.60
50.00 , 40.00 , 20.00 , 30.00
30.00 , 90.00 , 24.00 , 42.60
65.00 , 41.00 , 90.00 , 61.30
22.00 , 92.00 , 91.00 , 68.40
51.00 , 78.00 , 20.00 , 41.60
26.00 , 49.00 , 100.00 , 59.90
48.00 , 39.00 , 29.00 , 32.90
75.00 , 88.00 , 56.00 , 63.80
29.00 , 36.00 , 77.00 , 47.40
38.00 , 66.00 , 46.00 , 45.80
51.00 , 88.00 , 38.00 , 51.80
39.00 , 40.00 , 26.00 , 30.20
48.00 , 68.00 , 50.00 , 50.00
30.00 , 100.00 , 64.00 , 61.60
85.00 , 37.00 , 25.00 , 38.10
61.00 , 81.00 , 92.00 , 73.30
88.00 , 96.00 , 73.00 , 75.60
72.00 , 43.00 , 58.00 , 50.50
39.00 , 41.00 , 65.00 , 46.10
66.00 , 48.00 , 52.00 , 48.40
40.00 , 60.00 , 59.00 , 49.60
96.00 , 22.00 , 80.00 , 57.80
51.00 , 65.00 , 82.00 , 62.50
36.00 , 50.00 , 39.00 , 37.80
55.00 , 30.00 , 48.00 , 39.20
83.00 , 45.00 , 41.00 , 46.50
45.00 , 43.00 , 24.00 , 31.50
20.00 , 51.00 , 91.00 , 55.70
49.00 , 73.00 , 99.00 , 71.30
33.00 , 100.00 , 73.00 , 65.80
22.00 , 20.00 , 98.00 , 49.60
50.00 , 90.00 , 27.00 , 47.80
71.00 , 21.00 , 85.00 , 54.50
77.00 , 98.00 , 27.00 , 55.60
87.00 , 82.00 , 34.00 , 55.60
96.00 , 53.00 , 45.00 , 53.10
41.00 , 64.00 , 45.00 , 45.40
99.00 , 76.00 , 94.00 , 80.20
100.00 , 72.00 , 45.00 , 59.60
43.00 , 62.00 , 42.00 , 44.00
97.00 , 83.00 , 44.00 , 61.90
76.00 , 66.00 , 88.00 , 70.20
67.00 , 75.00 , 42.00 , 52.70
79.00 , 91.00 , 91.00 , 79.50
93.00 , 28.00 , 24.00 , 36.60
34.00 , 91.00 , 64.00 , 59.70
71.00 , 35.00 , 72.00 , 53.50
72.00 , 40.00 , 98.00 , 65.60
73.00 , 58.00 , 29.00 , 43.60
52.00 , 21.00 , 71.00 , 45.10
56.00 , 61.00 , 26.00 , 39.90
88.00 , 92.00 , 49.00 , 64.80
39.00 , 59.00 , 92.00 , 62.30
91.00 , 59.00 , 64.00 , 61.50
40.00 , 47.00 , 84.00 , 55.70
31.00 , 71.00 , 55.00 , 49.50
91.00 , 33.00 , 89.00 , 63.70
81.00 , 26.00 , 91.00 , 60.40
87.00 , 51.00 , 61.00 , 57.10
95.00 , 98.00 , 87.00 , 83.20
22.00 , 44.00 , 64.00 , 43.20
44.00 , 83.00 , 58.00 , 56.90
88.00 , 56.00 , 35.00 , 48.40
32.00 , 95.00 , 51.00 , 55.30
91.00 , 43.00 , 94.00 , 68.70
37.00 , 63.00 , 34.00 , 39.90
37.00 , 83.00 , 72.00 , 61.10
63.00 , 71.00 , 55.00 , 55.90
97.00 , 35.00 , 80.00 , 61.90
53.00 , 36.00 , 48.00 , 40.60
29.00 , 34.00 , 60.00 , 40.00
49.00 , 99.00 , 35.00 , 53.50
34.00 , 28.00 , 73.00 , 44.40
72.00 , 83.00 , 62.00 , 64.10
56.00 , 61.00 , 31.00 , 41.90
88.00 , 58.00 , 95.00 , 73.00
56.00 , 49.00 , 35.00 , 39.90
65.00 , 45.00 , 23.00 , 35.70
44.00 , 73.00 , 28.00 , 41.90
54.00 , 79.00 , 55.00 , 56.50
72.00 , 61.00 , 64.00 , 58.30
91.00 , 55.00 , 63.00 , 59.90
57.00 , 89.00 , 74.00 , 67.70
80.00 , 51.00 , 42.00 , 48.10
75.00 , 89.00 , 63.00 , 66.90
80.00 , 68.00 , 82.00 , 69.20
54.00 , 76.00 , 82.00 , 66.40
63.00 , 51.00 , 95.00 , 65.90
28.00 , 83.00 , 44.00 , 48.10
90.00 , 74.00 , 51.00 , 60.60
55.00 , 22.00 , 71.00 , 46.00
62.00 , 40.00 , 80.00 , 56.40
36.00 , 27.00 , 27.00 , 26.10
58.00 , 68.00 , 89.00 , 67.60
94.00 , 89.00 , 65.00 , 71.50
92.00 , 94.00 , 25.00 , 56.60
75.00 , 20.00 , 35.00 , 35.00
62.00 , 74.00 , 47.00 , 53.40
75.00 , 60.00 , 37.00 , 47.80
35.00 , 43.00 , 42.00 , 36.70
98.00 , 33.00 , 20.00 , 37.50
58.00 , 60.00 , 64.00 , 55.20
62.00 , 70.00 , 46.00 , 51.80
45.00 , 92.00 , 75.00 , 66.60
67.00 , 50.00 , 69.00 , 56.00
21.00 , 100.00 , 97.00 , 73.00
45.00 , 31.00 , 30.00 , 30.30
74.00 , 59.00 , 83.00 , 65.70
25.00 , 92.00 , 76.00 , 63.00
70.00 , 38.00 , 84.00 , 59.00
88.00 , 30.00 , 27.00 , 37.40
37.00 , 39.00 , 47.00 , 37.90
62.00 , 32.00 , 88.00 , 57.20
25.00 , 69.00 , 65.00 , 51.70
89.00 , 32.00 , 71.00 , 55.80
74.00 , 45.00 , 63.00 , 53.50
41.00 , 90.00 , 39.00 , 50.80
22.00 , 42.00 , 99.00 , 56.60
87.00 , 68.00 , 78.00 , 69.00
30.00 , 77.00 , 39.00 , 44.70
94.00 , 70.00 , 64.00 , 65.40
92.00 , 48.00 , 100.00 , 72.80
93.00 , 69.00 , 34.00 , 52.90
43.00 , 34.00 , 27.00 , 29.60
45.00 , 64.00 , 94.00 , 65.80
93.00 , 70.00 , 97.00 , 78.40
74.00 , 73.00 , 88.00 , 71.90
61.00 , 88.00 , 84.00 , 72.20
96.00 , 40.00 , 65.00 , 57.20
67.00 , 46.00 , 57.00 , 50.00
43.00 , 83.00 , 46.00 , 51.90
93.00 , 28.00 , 63.00 , 52.20
64.00 , 88.00 , 28.00 , 50.40
48.00 , 94.00 , 55.00 , 59.80
74.00 , 21.00 , 99.00 , 60.70
59.00 , 51.00 , 47.00 , 45.90
84.00 , 79.00 , 78.00 , 71.70
22.00 , 43.00 , 60.00 , 41.30
49.00 , 52.00 , 90.00 , 61.40
49.00 , 85.00 , 93.00 , 72.50
39.00 , 34.00 , 64.00 , 43.60
41.00 , 78.00 , 23.00 , 40.80
21.00 , 95.00 , 29.00 , 44.30
58.00 , 93.00 , 74.00 , 69.10
70.00 , 98.00 , 20.00 , 51.40
65.00 , 82.00 , 89.00 , 73.20
36.00 , 44.00 , 60.00 , 44.40
31.00 , 82.00 , 62.00 , 55.60
38.00 , 56.00 , 39.00 , 40.00
78.00 , 32.00 , 98.00 , 64.40
35.00 , 86.00 , 50.00 , 52.80
51.00 , 32.00 , 36.00 , 34.20
65.00 , 37.00 , 73.00 , 53.30
41.00 , 78.00 , 66.00 , 58.00
49.00 , 22.00 , 32.00 , 29.20
78.00 , 34.00 , 27.00 , 36.60
86.00 , 58.00 , 24.00 , 44.20
53.00 , 62.00 , 82.00 , 62.00
89.00 , 60.00 , 54.00 , 57.40
70.00 , 71.00 , 25.00 , 45.30
47.00 , 26.00 , 88.00 , 52.40
60.00 , 82.00 , 57.00 , 59.40
37.00 , 36.00 , 65.00 , 44.20
33.00 , 79.00 , 77.00 , 61.10
85.00 , 38.00 , 52.00 , 49.20
84.00 , 46.00 , 55.00 , 52.60
47.00 , 97.00 , 90.00 , 74.50
37.00 , 72.00 , 86.00 , 63.40
55.00 , 65.00 , 33.00 , 43.70
29.00 , 94.00 , 36.00 , 48.40
76.00 , 57.00 , 63.00 , 57.50
49.00 , 60.00 , 71.00 , 56.20
77.00 , 96.00 , 63.00 , 69.40
96.00 , 50.00 , 73.00 , 63.40
71.00 , 70.00 , 93.00 , 72.40
70.00 , 42.00 , 95.00 , 64.60
29.00 , 96.00 , 35.00 , 48.60
48.00 , 58.00 , 74.00 , 56.60
75.00 , 52.00 , 82.00 , 63.40
47.00 , 66.00 , 73.00 , 58.40
82.00 , 96.00 , 43.00 , 62.40
88.00 , 32.00 , 88.00 , 62.40
28.00 , 77.00 , 58.00 , 51.90
39.00 , 43.00 , 30.00 , 32.70
100.00 , 97.00 , 53.00 , 70.30
73.00 , 92.00 , 68.00 , 69.40
68.00 , 99.00 , 36.00 , 57.70
58.00 , 88.00 , 25.00 , 48.00
80.00 , 42.00 , 41.00 , 45.00
51.00 , 30.00 , 48.00 , 38.40
99.00 , 38.00 , 34.00 , 44.80
47.00 , 95.00 , 59.00 , 61.50
50.00 , 78.00 , 29.00 , 45.00
35.00 , 89.00 , 63.00 , 58.90
99.00 , 56.00 , 67.00 , 63.40
32.00 , 65.00 , 100.00 , 65.90
82.00 , 23.00 , 22.00 , 32.10
83.00 , 26.00 , 29.00 , 36.00
30.00 , 91.00 , 85.00 , 67.30
43.00 , 29.00 , 45.00 , 35.30
91.00 , 93.00 , 54.00 , 67.70
96.00 , 58.00 , 49.00 , 56.20
34.00 , 90.00 , 22.00 , 42.60
22.00 , 62.00 , 37.00 , 37.80
54.00 , 79.00 , 59.00 , 58.10
72.00 , 20.00 , 59.00 , 44.00
86.00 , 57.00 , 73.00 , 63.50
35.00 , 94.00 , 80.00 , 67.20
100.00 , 49.00 , 62.00 , 59.50
28.00 , 80.00 , 82.00 , 62.40
74.00 , 56.00 , 42.00 , 48.40
66.00 , 84.00 , 36.00 , 52.80
78.00 , 92.00 , 44.00 , 60.80
78.00 , 44.00 , 81.00 , 61.20
86.00 , 100.00 , 66.00 , 73.60
65.00 , 62.00 , 82.00 , 64.40
90.00 , 48.00 , 26.00 , 42.80
44.00 , 36.00 , 31.00 , 32.00
88.00 , 80.00 , 32.00 , 54.40
57.00 , 97.00 , 82.00 , 73.30
45.00 , 28.00 , 84.00 , 51.00
83.00 , 53.00 , 88.00 , 67.70
80.00 , 38.00 , 78.00 , 58.60
41.00 , 22.00 , 27.00 , 25.60
26.00 , 65.00 , 30.00 , 36.70
42.00 , 32.00 , 68.00 , 45.20
39.00 , 20.00 , 45.00 , 31.80
98.00 , 54.00 , 54.00 , 57.40
36.00 , 56.00 , 41.00 , 40.40
98.00 , 100.00 , 97.00 , 88.40
28.00 , 23.00 , 30.00 , 24.50
100.00 , 31.00 , 46.00 , 47.70
37.00 , 76.00 , 70.00 , 58.20
31.00 , 51.00 , 94.00 , 59.10
85.00 , 36.00 , 70.00 , 55.80
51.00 , 47.00 , 40.00 , 40.30
78.00 , 93.00 , 27.00 , 54.30
90.00 , 99.00 , 85.00 , 81.70
78.00 , 84.00 , 27.00 , 51.60
62.00 , 44.00 , 74.00 , 55.20
71.00 , 55.00 , 43.00 , 47.90
42.00 , 54.00 , 99.00 , 64.20
37.00 , 88.00 , 93.00 , 71.00
57.00 , 49.00 , 96.00 , 64.50
74.00 , 36.00 , 21.00 , 34.00
53.00 , 54.00 , 33.00 , 40.00
86.00 , 56.00 , 81.00 , 66.40
99.00 , 28.00 , 57.00 , 51.00
41.00 , 96.00 , 46.00 , 55.40
32.00 , 24.00 , 64.00 , 39.20
93.00 , 60.00 , 81.00 , 69.00
51.00 , 92.00 , 69.00 , 65.40
44.00 , 99.00 , 72.00 , 67.30
88.00 , 98.00 , 90.00 , 83.00
64.00 , 87.00 , 79.00 , 70.50
57.00 , 94.00 , 31.00 , 52.00
32.00 , 78.00 , 90.00 , 65.80
57.00 , 77.00 , 93.00 , 71.70
85.00 , 69.00 , 62.00 , 62.50
37.00 , 93.00 , 90.00 , 71.30
71.00 , 36.00 , 51.00 , 45.40
89.00 , 58.00 , 36.00 , 49.60
100.00 , 58.00 , 80.00 , 69.40
38.00 , 71.00 , 51.00 , 49.30
35.00 , 34.00 , 70.00 , 45.20
93.00 , 34.00 , 75.00 , 58.80
55.00 , 80.00 , 63.00 , 60.20
94.00 , 72.00 , 42.00 , 57.20
59.00 , 76.00 , 56.00 , 57.00
69.00 , 66.00 , 67.00 , 60.40
30.00 , 29.00 , 67.00 , 41.50
22.00 , 32.00 , 65.00 , 40.00
66.00 , 36.00 , 98.00 , 63.20
55.00 , 87.00 , 42.00 , 53.90
81.00 , 33.00 , 85.00 , 60.10
64.00 , 40.00 , 49.00 , 44.40
64.00 , 87.00 , 54.00 , 60.50
66.00 , 28.00 , 86.00 , 56.00
37.00 , 60.00 , 33.00 , 38.60
57.00 , 57.00 , 43.00 , 45.70
90.00 , 39.00 , 30.00 , 41.70
32.00 , 61.00 , 87.00 , 59.50
37.00 , 43.00 , 82.00 , 53.10
49.00 , 78.00 , 59.00 , 56.80
49.00 , 54.00 , 73.00 , 55.20
82.00 , 28.00 , 74.00 , 54.40
62.00 , 47.00 , 66.00 , 52.90
62.00 , 25.00 , 89.00 , 55.50
53.00 , 91.00 , 51.00 , 58.30
80.00 , 73.00 , 51.00 , 58.30
66.00 , 79.00 , 24.00 , 46.50
25.00 , 63.00 , 34.00 , 37.50
82.00 , 31.00 , 75.00 , 55.70
80.00 , 62.00 , 76.00 , 65.00
84.00 , 79.00 , 65.00 , 66.50
25.00 , 76.00 , 23.00 , 37.00
62.00 , 30.00 , 79.00 , 53.00
99.00 , 96.00 , 73.00 , 77.80
50.00 , 39.00 , 26.00 , 32.10
27.00 , 43.00 , 62.00 , 43.10
75.00 , 29.00 , 53.00 , 44.90
31.00 , 27.00 , 80.00 , 46.30
35.00 , 65.00 , 53.00 , 47.70
72.00 , 51.00 , 74.00 , 59.30
29.00 , 57.00 , 20.00 , 30.90
61.00 , 26.00 , 23.00 , 29.20
90.00 , 53.00 , 85.00 , 67.90
44.00 , 98.00 , 98.00 , 77.40
42.00 , 46.00 , 50.00 , 42.20
56.00 , 85.00 , 88.00 , 71.90
76.00 , 73.00 , 62.00 , 61.90
23.00 , 86.00 , 85.00 , 64.40
69.00 , 68.00 , 27.00 , 45.00
82.00 , 64.00 , 58.00 , 58.80
85.00 , 74.00 , 29.00 , 50.80
77.00 , 65.00 , 61.00 , 59.30
20.00 , 65.00 , 70.00 , 51.50
74.00 , 40.00 , 57.00 , 49.60
73.00 , 30.00 , 23.00 , 32.80
38.00 , 28.00 , 40.00 , 32.00
63.00 , 38.00 , 66.00 , 50.40
27.00 , 45.00 , 25.00 , 28.90
44.00 , 70.00 , 25.00 , 39.80
46.00 , 43.00 , 52.00 , 42.90
93.00 , 27.00 , 76.00 , 57.10
80.00 , 69.00 , 98.00 , 75.90
73.00 , 50.00 , 74.00 , 59.20
95.00 , 34.00 , 30.00 , 41.20
44.00 , 62.00 , 88.00 , 62.60
90.00 , 60.00 , 79.00 , 67.60
60.00 , 92.00 , 23.00 , 48.80
53.00 , 47.00 , 92.00 , 61.50
89.00 , 53.00 , 57.00 , 56.50
71.00 , 58.00 , 33.00 , 44.80
88.00 , 57.00 , 30.00 , 46.70
85.00 , 55.00 , 51.00 , 53.90
38.00 , 65.00 , 89.00 , 62.70
21.00 , 34.00 , 69.00 , 42.00
64.00 , 64.00 , 69.00 , 59.60
89.00 , 33.00 , 52.00 , 48.50
89.00 , 87.00 , 40.00 , 59.90
52.00 , 82.00 , 44.00 , 52.60
51.00 , 71.00 , 39.00 , 47.10
72.00 , 85.00 , 38.00 , 55.10
72.00 , 76.00 , 61.00 , 61.60
93.00 , 52.00 , 27.00 , 45.00
39.00 , 34.00 , 94.00 , 55.60
79.00 , 77.00 , 52.00 , 59.70
80.00 , 96.00 , 27.00 , 55.60
49.00 , 86.00 , 51.00 , 56.00
61.00 , 94.00 , 100.00 , 80.40
63.00 , 52.00 , 38.00 , 43.40
24.00 , 78.00 , 59.00 , 51.80
27.00 , 52.00 , 92.00 , 57.80
39.00 , 41.00 , 97.00 , 58.90
24.00 , 99.00 , 94.00 , 72.10
84.00 , 82.00 , 88.00 , 76.60
36.00 , 47.00 , 76.00 , 51.70
58.00 , 48.00 , 39.00 , 41.60
78.00 , 51.00 , 49.00 , 50.50
88.00 , 64.00 , 46.00 , 55.20
65.00 , 43.00 , 68.00 , 53.10
41.00 , 41.00 , 65.00 , 46.50
52.00 , 44.00 , 91.00 , 60.00
97.00 , 79.00 , 38.00 , 58.30
77.00 , 91.00 , 96.00 , 81.10
21.00 , 90.00 , 50.00 , 51.20
83.00 , 25.00 , 21.00 , 32.50
74.00 , 29.00 , 77.00 , 54.30
25.00 , 72.00 , 41.00 , 43.00
46.00 , 87.00 , 40.00 , 51.30
72.00 , 70.00 , 80.00 , 67.40
46.00 , 22.00 , 71.00 , 44.20
56.00 , 57.00 , 74.00 , 57.90
24.00 , 38.00 , 95.00 , 54.20
99.00 , 55.00 , 80.00 , 68.30
81.00 , 32.00 , 23.00 , 35.00
37.00 , 55.00 , 45.00 , 41.90
93.00 , 40.00 , 67.00 , 57.40
27.00 , 90.00 , 98.00 , 71.60
84.00 , 28.00 , 94.00 , 62.80
97.00 , 43.00 , 38.00 , 47.50
94.00 , 73.00 , 89.00 , 76.30
84.00 , 77.00 , 33.00 , 53.10
74.00 , 38.00 , 35.00 , 40.20
87.00 , 30.00 , 72.00 , 55.20
56.00 , 94.00 , 71.00 , 67.80
84.00 , 33.00 , 27.00 , 37.50
59.00 , 64.00 , 46.00 , 49.40
77.00 , 63.00 , 70.00 , 62.30
38.00 , 21.00 , 50.00 , 33.90
92.00 , 78.00 , 55.00 , 63.80
29.00 , 70.00 , 91.00 , 63.20
49.00 , 87.00 , 40.00 , 51.90
32.00 , 93.00 , 53.00 , 55.50
57.00 , 89.00 , 91.00 , 74.50
82.00 , 88.00 , 40.00 , 58.80
54.00 , 76.00 , 28.00 , 44.80
99.00 , 94.00 , 75.00 , 78.00
20.00 , 81.00 , 52.00 , 49.10
87.00 , 94.00 , 47.00 , 64.40
23.00 , 89.00 , 87.00 , 66.10
85.00 , 74.00 , 75.00 , 69.20
26.00 , 53.00 , 27.00 , 31.90
45.00 , 82.00 , 94.00 , 71.20
44.00 , 64.00 , 89.00 , 63.60
63.00 , 71.00 , 37.00 , 48.70
23.00 , 50.00 , 78.00 , 50.80
43.00 , 58.00 , 29.00 , 37.60
25.00 , 22.00 , 100.00 , 51.60
42.00 , 52.00 , 95.00 , 62.00
77.00 , 78.00 , 46.00 , 57.20
65.00 , 50.00 , 67.00 , 54.80
74.00 , 94.00 , 44.00 , 60.60
75.00 , 93.00 , 28.00 , 54.10
66.00 , 100.00 , 66.00 , 69.60
85.00 , 51.00 , 67.00 , 59.10
36.00 , 94.00 , 58.00 , 58.60
46.00 , 63.00 , 78.00 , 59.30
52.00 , 97.00 , 83.00 , 72.70
86.00 , 58.00 , 50.00 , 54.60
38.00 , 37.00 , 57.00 , 41.50
49.00 , 75.00 , 55.00 , 54.30
64.00 , 89.00 , 60.00 , 63.50
89.00 , 26.00 , 25.00 , 35.60
26.00 , 30.00 , 53.00 , 35.40
61.00 , 74.00 , 62.00 , 59.20
69.00 , 64.00 , 53.00 , 54.20
71.00 , 38.00 , 81.00 , 58.00
76.00 , 53.00 , 34.00 , 44.70
92.00 , 95.00 , 70.00 , 74.90
43.00 , 93.00 , 56.00 , 58.90
35.00 , 82.00 , 89.00 , 67.20
49.00 , 47.00 , 60.00 , 47.90
43.00 , 34.00 , 87.00 , 53.60
32.00 , 48.00 , 51.00 , 41.20
54.00 , 80.00 , 71.00 , 63.20
77.00 , 38.00 , 45.00 , 44.80
99.00 , 20.00 , 59.00 , 49.40
33.00 , 76.00 , 41.00 , 45.80
22.00 , 84.00 , 98.00 , 68.80
68.00 , 29.00 , 23.00 , 31.50
34.00 , 91.00 , 42.00 , 50.90
68.00 , 22.00 , 87.00 , 55.00
79.00 , 72.00 , 25.00 , 47.40
81.00 , 68.00 , 34.00 , 50.20
76.00 , 94.00 , 53.00 , 64.60
31.00 , 90.00 , 25.00 , 43.20
69.00 , 30.00 , 92.00 , 59.60
53.00 , 85.00 , 84.00 , 69.70
45.00 , 68.00 , 39.00 , 45.00
93.00 , 96.00 , 93.00 , 84.60
82.00 , 21.00 , 48.00 , 41.90
45.00 , 95.00 , 70.00 , 65.50
80.00 , 24.00 , 23.00 , 32.40
77.00 , 87.00 , 88.00 , 76.70
89.00 , 64.00 , 44.00 , 54.60
88.00 , 30.00 , 85.00 , 60.60
57.00 , 23.00 , 88.00 , 53.50
79.00 , 94.00 , 87.00 , 78.80
57.00 , 91.00 , 30.00 , 50.70
97.00 , 32.00 , 70.00 , 57.00
42.00 , 63.00 , 66.00 , 53.70
52.00 , 22.00 , 100.00 , 57.00
83.00 , 26.00 , 54.00 , 46.00
76.00 , 87.00 , 91.00 , 77.70
95.00 , 48.00 , 23.00 , 42.60
99.00 , 40.00 , 88.00 , 67.00
95.00 , 29.00 , 54.00 , 49.30
64.00 , 94.00 , 27.00 , 51.80
76.00 , 99.00 , 96.00 , 83.30
52.00 , 20.00 , 50.00 , 36.40
72.00 , 20.00 , 93.00 , 57.60
70.00 , 66.00 , 62.00 , 58.60
77.00 , 89.00 , 84.00 , 75.70
75.00 , 40.00 , 58.00 , 50.20
71.00 , 70.00 , 40.00 , 51.20
36.00 , 85.00 , 53.00 , 53.90
69.00 , 72.00 , 57.00 , 58.20
40.00 , 68.00 , 25.00 , 38.40
96.00 , 57.00 , 48.00 , 55.50
54.00 , 29.00 , 79.00 , 51.10
33.00 , 65.00 , 42.00 , 42.90
65.00 , 58.00 , 23.00 , 39.60
51.00 , 87.00 , 30.00 , 48.30
61.00 , 57.00 , 44.00 , 46.90
65.00 , 78.00 , 24.00 , 46.00
93.00 , 66.00 , 69.00 , 66.00
75.00 , 32.00 , 32.00 , 37.40
44.00 , 92.00 , 43.00 , 53.60
90.00 , 29.00 , 47.00 , 45.50
100.00 , 36.00 , 34.00 , 44.40
49.00 , 32.00 , 77.00 , 50.20
87.00 , 73.00 , 53.00 , 60.50
48.00 , 42.00 , 85.00 , 56.20
48.00 , 63.00 , 78.00 , 59.70
53.00 , 67.00 , 60.00 , 54.70
34.00 , 33.00 , 71.00 , 45.10
100.00 , 26.00 , 77.00 , 58.60
45.00 , 75.00 , 73.00 , 60.70
45.00 , 61.00 , 73.00 , 56.50
33.00 , 98.00 , 53.00 , 57.20
87.00 , 45.00 , 61.00 , 55.30
64.00 , 48.00 , 73.00 , 56.40
68.00 , 63.00 , 63.00 , 57.70
50.00 , 39.00 , 68.00 , 48.90
96.00 , 72.00 , 23.00 , 50.00
25.00 , 38.00 , 28.00 , 27.60
36.00 , 25.00 , 89.00 , 50.30
87.00 , 76.00 , 25.00 , 50.20
98.00 , 50.00 , 40.00 , 50.60
31.00 , 37.00 , 47.00 , 36.10
98.00 , 98.00 , 85.00 , 83.00
93.00 , 81.00 , 94.00 , 80.50
95.00 , 39.00 , 92.00 , 67.50
88.00 , 99.00 , 25.00 , 57.30
85.00 , 44.00 , 34.00 , 43.80
80.00 , 36.00 , 51.00 , 47.20
64.00 , 55.00 , 73.00 , 58.50
74.00 , 51.00 , 75.00 , 60.10
29.00 , 50.00 , 25.00 , 30.80
36.00 , 50.00 , 58.00 , 45.40
59.00 , 95.00 , 96.00 , 78.70
66.00 , 96.00 , 43.00 , 59.20
60.00 , 45.00 , 39.00 , 41.10
69.00 , 87.00 , 36.00 , 54.30
20.00 , 65.00 , 89.00 , 59.10
88.00 , 33.00 , 20.00 , 35.50
94.00 , 52.00 , 91.00 , 70.80
36.00 , 91.00 , 39.00 , 50.10
43.00 , 70.00 , 36.00 , 44.00
84.00 , 59.00 , 53.00 , 55.70
32.00 , 72.00 , 63.00 , 53.20
96.00 , 24.00 , 36.00 , 40.80
51.00 , 36.00 , 75.00 , 51.00
100.00 , 87.00 , 82.00 , 78.90
97.00 , 71.00 , 61.00 , 65.10
81.00 , 35.00 , 20.00 , 34.70
98.00 , 36.00 , 79.00 , 62.00
97.00 , 47.00 , 77.00 , 64.30
98.00 , 39.00 , 39.00 , 46.90
88.00 , 41.00 , 21.00 , 38.30
44.00 , 97.00 , 69.00 , 65.50
36.00 , 98.00 , 59.00 , 60.20
21.00 , 58.00 , 77.00 , 52.40
96.00 , 82.00 , 55.00 , 65.80
41.00 , 40.00 , 36.00 , 34.60
94.00 , 100.00 , 64.00 , 74.40
66.00 , 20.00 , 20.00 , 27.20
25.00 , 21.00 , 64.00 , 36.90
53.00 , 30.00 , 86.00 , 54.00
65.00 , 27.00 , 23.00 , 30.30
93.00 , 61.00 , 79.00 , 68.50
93.00 , 85.00 , 33.00 , 57.30
22.00 , 89.00 , 29.00 , 42.70
83.00 , 79.00 , 56.00 , 62.70
69.00 , 95.00 , 67.00 , 69.10
57.00 , 41.00 , 71.00 , 52.10
31.00 , 46.00 , 63.00 , 45.20
62.00 , 24.00 , 84.00 , 53.20
68.00 , 69.00 , 98.00 , 73.50
86.00 , 81.00 , 74.00 , 71.10
67.00 , 90.00 , 98.00 , 79.60
24.00 , 40.00 , 97.00 , 55.60
98.00 , 65.00 , 81.00 , 71.50
91.00 , 23.00 , 41.00 , 41.50
75.00 , 88.00 , 62.00 , 66.20
52.00 , 40.00 , 69.00 , 50.00
87.00 , 87.00 , 46.00 , 61.90
33.00 , 42.00 , 44.00 , 36.80
25.00 , 31.00 , 68.00 , 41.50
30.00 , 36.00 , 61.00 , 41.20
75.00 , 66.00 , 45.00 , 52.80
30.00 , 76.00 , 48.00 , 48.00
59.00 , 59.00 , 94.00 , 67.10
36.00 , 57.00 , 68.00 , 51.50
59.00 , 50.00 , 39.00 , 42.40
70.00 , 73.00 , 61.00 , 60.30
30.00 , 27.00 , 87.00 , 48.90
83.00 , 25.00 , 80.00 , 56.10
81.00 , 80.00 , 98.00 , 79.40
43.00 , 75.00 , 44.00 , 48.70
66.00 , 97.00 , 64.00 , 67.90
